,name,f0,type
1801,A1801,0.47756470263690565,A
1802,A1802,0.6182386469198244,A
1803,A1803,0.0757576878725097,A
1804,A1804,-0.58513823611964,A
1805,A1805,-0.43474026627641016,A
1806,A1806,-0.6799400441659256,A
1807,A1807,-0.15632361611976364,A
1808,A1808,0.3163707253329806,A
1809,A1809,0.8637064788555939,A
1810,A1810,0.2655166772219417,A
1811,A1811,-0.26308799626861146,A
1812,A1812,0.35703212979753896,A
1813,A1813,-0.38113383132590783,A
1814,A1814,0.12139709462163739,A
1815,A1815,-0.29681728078910696,A
1816,A1816,0.19303300675256163,A
1817,A1817,0.5633317574683687,A
1818,A1818,-0.1601319082776549,A
1819,A1819,-0.5993615852398182,A
1820,A1820,0.32880484524069375,A
1821,A1821,0.6715299338483476,A
1822,A1822,-0.28806544488293273,A
1823,A1823,-0.34206908047145945,A
1824,A1824,-0.2807265506593766,A
1825,A1825,0.3585224256617272,A
1826,A1826,-0.9456652730525066,A
1827,A1827,0.7527358083138274,A
1828,A1828,-0.15547049007490954,A
1829,A1829,0.9419168873337025,A
1830,A1830,0.3783101056685443,A
1831,A1831,0.16127008325324543,A
1832,A1832,-0.0941482688872044,A
1833,A1833,0.33418132972722203,A
1834,A1834,0.6165056147951218,A
1835,A1835,-0.9819451201918257,A
1836,A1836,0.32357109973191167,A
1837,A1837,0.8077947920608648,A
1838,A1838,0.45828563050330984,A
1839,A1839,-0.4157125678210576,A
1840,A1840,0.2553750601656768,A
1841,A1841,0.3073081861400351,A
1842,A1842,-0.6370534038753954,A
1843,A1843,-0.8503457075829701,A
1844,A1844,-0.9386642776401115,A
1845,A1845,0.9359329344001563,A
1846,A1846,0.01142790763673096,A
1847,A1847,0.9408015210312588,A
1848,A1848,-0.892947480489912,A
1849,A1849,-0.8390175356283651,A
1850,A1850,-0.8007624137817413,A
1851,A1851,-0.7289571919947113,A
1852,A1852,0.7868633758475236,A
1853,A1853,-0.5042164562246272,A
1854,A1854,0.19662928392414747,A
1855,A1855,-0.4792630542477867,A
1856,A1856,-0.2958095816264241,A
1857,A1857,0.08217753268308092,A
1858,A1858,-0.7224369239738542,A
1859,A1859,-0.6207403406445935,A
1860,A1860,0.16018261926245914,A
1861,A1861,-0.2578509813002847,A
1862,A1862,0.21878203428161447,A
1863,A1863,-0.4615684382579197,A
1864,A1864,-0.7258366984023219,A
1865,A1865,0.7012689239069461,A
1866,A1866,-0.17467690339478703,A
1867,A1867,0.7581959349152454,A
1868,A1868,-0.3001179447587883,A
1869,A1869,0.7516662642463987,A
1870,A1870,0.7445750858806368,A
1871,A1871,-0.64714300624423,A
1872,A1872,-0.7723585400788595,A
1873,A1873,-0.996881654594989,A
1874,A1874,-0.3941938923694597,A
1875,A1875,-0.8217866294088101,A
1876,A1876,-0.21178083060708963,A
1877,A1877,0.7670663236403694,A
1878,A1878,0.9631961299622136,A
1879,A1879,-0.44006055168378544,A
1880,A1880,0.34460989464126657,A
1881,A1881,0.9868063993794458,A
1882,A1882,0.3612454921189272,A
1883,A1883,0.9400688533537935,A
1884,A1884,-0.3122546161033868,A
1885,A1885,0.35170081156075383,A
1886,A1886,0.9576425581038197,A
1887,A1887,-0.898177500166125,A
1888,A1888,-0.5413624755062836,A
1889,A1889,-0.8354343536467035,A
1890,A1890,-0.2608207908356408,A
1891,A1891,0.699478299698189,A
1892,A1892,-0.9361098202323108,A
1893,A1893,-0.5645027762433599,A
1894,A1894,0.16025929168154507,A
1895,A1895,-0.47728480826630704,A
1896,A1896,0.24661739909760172,A
1897,A1897,-0.41922028757320917,A
1898,A1898,-0.39634895371299717,A
1899,A1899,-0.13064757122301907,A
1900,A1900,-0.13068862003874848,A
1901,A1901,-0.9528359758012319,A
1902,A1902,0.1777117904348855,A
1903,A1903,0.6987729979307569,A
1904,A1904,0.11556230900515829,A
1905,A1905,0.9527195510058448,A
1906,A1906,-0.49834588281568304,A
1907,A1907,-0.33271606548859856,A
1908,A1908,-0.02116455081994273,A
1909,A1909,0.3701211979782546,A
1910,A1910,-0.5183228311994108,A
1911,A1911,0.0297164631882032,A
1912,A1912,-0.13518458140109169,A
1913,A1913,-0.927132049063361,A
1914,A1914,0.6918887277759127,A
1915,A1915,-0.5869889835142803,A
1916,A1916,-0.2841898413138788,A
1917,A1917,-0.6024797038896941,A
1918,A1918,0.2938381533771386,A
1919,A1919,-0.11752881689651229,A
1920,A1920,-0.6345699078389659,A
1921,A1921,-0.5161507267385248,A
1922,A1922,0.9284642712074274,A
1923,A1923,-0.006592900052410755,A
1924,A1924,0.7936480387774174,A
1925,A1925,0.6538470588403216,A
1926,A1926,-0.7962517278890515,A
1927,A1927,-0.6307858634589831,A
1928,A1928,-0.013406862343748438,A
1929,A1929,0.4669951491233457,A
1930,A1930,-0.318856415604476,A
1931,A1931,-0.46252989027140967,A
1932,A1932,-0.05778753418112559,A
1933,A1933,0.8544823416385414,A
1934,A1934,-0.830900743900465,A
1935,A1935,-0.9263937038838088,A
1936,A1936,0.6819269531291026,A
1937,A1937,-0.8302646301862657,A
1938,A1938,0.061805681986740524,A
1939,A1939,-0.7357968451971,A
1940,A1940,0.07542504620456603,A
1941,A1941,-0.8544121695382099,A
1942,A1942,0.7631130296934241,A
1943,A1943,-0.23301650587926437,A
1944,A1944,0.09076379603247386,A
1945,A1945,-0.9112444037410616,A
1946,A1946,0.3706209017993354,A
1947,A1947,-0.1994761906438609,A
1948,A1948,-0.35441396461498975,A
1949,A1949,-0.14062824288433506,A
1950,A1950,-0.008351323782768372,A
1951,A1951,-0.7863245932140479,A
1952,A1952,-0.3879820234520426,A
1953,A1953,0.9255373083151048,A
1954,A1954,-0.934040132120405,A
1955,A1955,-0.2400144001575253,A
1956,A1956,0.80155573658462,A
1957,A1957,-0.9170342300905061,A
1958,A1958,0.10565040868052522,A
1959,A1959,0.9293321425328507,A
1960,A1960,-0.3100646449647724,A
1961,A1961,-0.08903065677776811,A
1962,A1962,0.4963364469095779,A
1963,A1963,-0.11700676629732665,A
1964,A1964,0.35089044576363304,A
1965,A1965,0.033391870737861096,A
1966,A1966,0.40571683502388245,A
1967,A1967,0.2508452749906829,A
1968,A1968,0.4152310582321366,A
1969,A1969,0.833784037858152,A
1970,A1970,0.9882426999879619,A
1971,A1971,-0.3710285614420856,A
1972,A1972,0.8308998065313062,A
1973,A1973,-0.37926296745280386,A
1974,A1974,-0.2780418599409382,A
1975,A1975,-0.048451099451431556,A
1976,A1976,-0.03226605936707316,A
1977,A1977,0.7369959143790064,A
1978,A1978,0.8009307271552317,A
1979,A1979,0.7765254026623507,A
1980,A1980,0.3805449486655812,A
1981,A1981,-0.10405678412297159,A
1982,A1982,-0.6868630990673368,A
1983,A1983,0.7549401020621269,A
1984,A1984,0.5646882107769029,A
1985,A1985,-0.32786019647017484,A
1986,A1986,0.413399899005648,A
1987,A1987,-0.4412353540817531,A
1988,A1988,0.20296237218312596,A
1989,A1989,-0.2662192353091044,A
1990,A1990,-0.17932810443847624,A
1991,A1991,0.6345873659271597,A
1992,A1992,-0.5192663402809075,A
1993,A1993,-0.647671580209287,A
1994,A1994,-0.5549216580733678,A
1995,A1995,0.33924563409936237,A
1996,A1996,-0.5439314193338918,A
1997,A1997,0.11999830093933062,A
1998,A1998,-0.7015025264008707,A
1999,A1999,-0.9489168404475994,A
2000,A2000,-0.04954790816866761,A
2001,A2001,-0.054752667125980814,A
2002,A2002,0.8643191265977321,A
2003,A2003,-0.8073969711401783,A
2004,A2004,-0.9895513845400987,A
2005,A2005,-0.7723376660144068,A
2006,A2006,-0.7207477755401681,A
2007,A2007,0.21601744567315428,A
2008,A2008,-0.8770123386498869,A
2009,A2009,0.7590562674508594,A
2010,A2010,0.5929506547961825,A
2011,A2011,0.9422839053004191,A
2012,A2012,0.778051639166333,A
2013,A2013,0.4313399112190992,A
2014,A2014,-0.7533768359851609,A
2015,A2015,0.047256308345586806,A
2016,A2016,0.9149532324412288,A
2017,A2017,0.07567206706843943,A
2018,A2018,0.09722177361668671,A
2019,A2019,0.23256391321224523,A
2020,A2020,0.8652552937169535,A
2021,A2021,-0.7923729713998786,A
2022,A2022,0.6230555581002415,A
2023,A2023,-0.5483177939233903,A
2024,A2024,-0.693361053103789,A
2025,A2025,0.9195000763473722,A
2026,A2026,0.5728371737520517,A
2027,A2027,0.13281661730674243,A
2028,A2028,0.2027768667430394,A
2029,A2029,-0.8670870759503166,A
2030,A2030,-0.49545120542563126,A
2031,A2031,-0.5802732386803262,A
2032,A2032,0.887983442668965,A
2033,A2033,0.5722382226451521,A
2034,A2034,-0.7174638904400008,A
2035,A2035,0.4700579903612163,A
2036,A2036,0.6731868995953516,A
2037,A2037,0.3584736368616117,A
2038,A2038,-0.7509285254273821,A
2039,A2039,0.5861095594113881,A
2040,A2040,0.3257173143788483,A
2041,A2041,-0.6848730520100508,A
2042,A2042,0.8195661034099715,A
2043,A2043,-0.9048368038878176,A
2044,A2044,0.3897657642326544,A
2045,A2045,-0.25879258735621,A
2046,A2046,-0.10016153137699435,A
2047,A2047,-0.2393388320128731,A
2048,A2048,0.5289086556235623,A
2049,A2049,0.20660317960742636,A
2050,A2050,-0.43882112309910215,A
2051,A2051,-0.4825824098547977,A
2052,A2052,-0.5076415132691701,A
2053,A2053,-0.09228990173581164,A
2054,A2054,0.19725939566523287,A
2055,A2055,0.7277992979700829,A
2056,A2056,-0.5865359123697358,A
2057,A2057,0.4768512559821998,A
2058,A2058,-0.9577124129269516,A
2059,A2059,0.3591299291214807,A
2060,A2060,0.2820372558015254,A
2061,A2061,-0.687507232596996,A
2062,A2062,0.8518750059914635,A
2063,A2063,-0.19000332098875927,A
2064,A2064,-0.5051601220403714,A
2065,A2065,-0.5513847022795473,A
2066,A2066,-0.685899509479545,A
2067,A2067,0.923211684425721,A
2068,A2068,0.8487588750788604,A
2069,A2069,0.4242441492644671,A
2070,A2070,-0.4176220578798613,A
2071,A2071,0.09840570377318336,A
2072,A2072,0.3262278263918126,A
2073,A2073,-0.7024214622846581,A
2074,A2074,0.33425345773405835,A
2075,A2075,-0.16444468810695323,A
2076,A2076,-0.03017148954803095,A
2077,A2077,0.5724993789662072,A
2078,A2078,-0.9528070669134319,A
2079,A2079,0.6069369346334996,A
2080,A2080,-0.10781545017061567,A
2081,A2081,-0.37909296291627603,A
2082,A2082,-0.5759250440079748,A
2083,A2083,-0.7968292069385146,A
2084,A2084,0.7527016982401038,A
2085,A2085,-0.6136541557889097,A
2086,A2086,0.1663184552081931,A
2087,A2087,-0.30576493395196347,A
2088,A2088,-0.1577556404367364,A
2089,A2089,0.04429953008391574,A
2090,A2090,-0.24492421295256683,A
2091,A2091,0.9827560384427654,A
2092,A2092,0.7943910336382751,A
2093,A2093,0.10413869798510689,A
2094,A2094,-0.21431819337894797,A
2095,A2095,-0.10345993830174005,A
2096,A2096,-0.1765898121494558,A
2097,A2097,-0.1614402563255639,A
2098,A2098,-0.8621868758219418,A
2099,A2099,-0.9697959326069374,A
2100,A2100,0.07119891591464045,A
2101,A2101,0.4253058752175951,A
2102,A2102,-0.2250002087311711,A
2103,A2103,-0.45688832082867226,A
2104,A2104,0.5527138302968644,A
2105,A2105,0.13673013874927786,A
2106,A2106,0.16883341133386298,A
2107,A2107,0.4631591939747113,A
2108,A2108,0.9653949090817977,A
2109,A2109,0.7073373161774037,A
2110,A2110,-0.4856193518512715,A
2111,A2111,0.6109588026263191,A
2112,A2112,0.5170047237180462,A
2113,A2113,-0.2644664236471288,A
2114,A2114,0.8723027533159571,A
2115,A2115,0.5210444140892652,A
2116,A2116,0.7837067504918178,A
2117,A2117,0.7854736108542948,A
2118,A2118,-0.34707327281240774,A
2119,A2119,0.4681690446224107,A
2120,A2120,0.9481720018049022,A
2121,A2121,0.1681806559130734,A
2122,A2122,0.5487566648588917,A
2123,A2123,0.9062482097869895,A
2124,A2124,0.1444598150288645,A
2125,A2125,-0.4728360341458724,A
2126,A2126,-0.8133493093546846,A
2127,A2127,-0.6718365294504818,A
2128,A2128,-0.43165159357375305,A
2129,A2129,0.8494694823929723,A
2130,A2130,0.027707510457423368,A
2131,A2131,0.35290619657897415,A
2132,A2132,-0.18188277447070367,A
2133,A2133,-0.5870381827599616,A
2134,A2134,0.5078818686123947,A
2135,A2135,-0.18566518390116693,A
2136,A2136,0.9142219403378826,A
2137,A2137,-0.8395770198686903,A
2138,A2138,-0.7505381496410997,A
2139,A2139,0.17961036019444032,A
2140,A2140,0.30210166197778543,A
2141,A2141,-0.2105001897530696,A
2142,A2142,0.3988728394437431,A
2143,A2143,-0.6065669202955146,A
2144,A2144,0.9172240225847617,A
2145,A2145,0.3583045982917561,A
2146,A2146,0.34024424703046496,A
2147,A2147,-0.5480179066561888,A
2148,A2148,0.3226917351510563,A
2149,A2149,0.7684101383614932,A
2150,A2150,-0.8575665826309462,A
2151,A2151,-0.3406743797868461,A
2152,A2152,-0.017519687651290416,A
2153,A2153,0.5787233569326085,A
2154,A2154,0.8310309581008051,A
2155,A2155,-0.9958376401715769,A
2156,A2156,-0.5176327182618237,A
2157,A2157,-0.961114689967876,A
2158,A2158,-0.096992668957814,A
2159,A2159,0.8340601108447565,A
2160,A2160,0.3643596645111775,A
2161,A2161,-0.2202369871347849,A
2162,A2162,-0.3926374598748732,A
2163,A2163,-0.8465456585315514,A
2164,A2164,0.5449701267614901,A
2165,A2165,-0.9868220467051934,A
2166,A2166,-0.10627302494230606,A
2167,A2167,-0.8175268349064313,A
2168,A2168,-0.7345121882734273,A
2169,A2169,-0.6760984330248239,A
2170,A2170,-0.028511289022963515,A
2171,A2171,0.4965296061734017,A
2172,A2172,-0.46394182453298516,A
2173,A2173,-0.4015140000184996,A
2174,A2174,-0.027541206174505062,A
2175,A2175,0.08057129337017344,A
2176,A2176,-0.7393675027118951,A
2177,A2177,-0.30803292184227393,A
2178,A2178,0.8157616141876831,A
2179,A2179,0.24086514143087312,A
2180,A2180,0.1260514594443709,A
2181,A2181,-0.745448496072944,A
2182,A2182,0.0382042272709231,A
2183,A2183,0.04058054627840546,A
2184,A2184,0.7398636380823211,A
2185,A2185,0.43454652840969454,A
2186,A2186,-0.05370498804185231,A
2187,A2187,-0.7075139068574414,A
2188,A2188,0.6193317973186336,A
2189,A2189,0.3359986378206037,A
2190,A2190,0.05799732334277263,A
2191,A2191,-0.6884741543753139,A
2192,A2192,0.24740884358571402,A
2193,A2193,-0.00712270406301041,A
2194,A2194,0.605831544774504,A
2195,A2195,-0.9321444393512937,A
2196,A2196,-0.33613420143038675,A
2197,A2197,-0.21535084425948336,A
2198,A2198,0.5731991713170321,A
2199,A2199,-0.9941795677128682,A
2200,A2200,-0.99442819597903,A
2201,A2201,-0.8345898058315968,A
2202,A2202,-0.8560328255974723,A
2203,A2203,0.16680958220303088,A
2204,A2204,-0.15133360992194667,A
2205,A2205,0.16979587918909633,A
2206,A2206,0.15512204709459843,A
2207,A2207,0.9625808185403861,A
2208,A2208,-0.5952023735766983,A
2209,A2209,-0.34589952351429853,A
2210,A2210,-0.994869232626598,A
2211,A2211,0.25552962761786535,A
2212,A2212,0.16408222143001905,A
2213,A2213,-0.6972035912285368,A
2214,A2214,0.8169366983149704,A
2215,A2215,-0.712860116299485,A
2216,A2216,0.45645256733316075,A
2217,A2217,-0.8665367944476579,A
2218,A2218,0.5041328915437127,A
2219,A2219,-0.2915786030874157,A
2220,A2220,0.5187001707788446,A
2221,A2221,-0.09989782291776894,A
2222,A2222,0.5698634151666901,A
2223,A2223,0.9688520300441827,A
2224,A2224,-0.14334546846930918,A
2225,A2225,0.007476726125253297,A
2226,A2226,0.390761856127511,A
2227,A2227,0.5067654370139747,A
2228,A2228,0.7437606940195409,A
2229,A2229,0.37521771091552014,A
2230,A2230,0.4169891549474396,A
2231,A2231,-0.8389209624895126,A
2232,A2232,-0.15334635673168728,A
2233,A2233,0.7063398870300297,A
2234,A2234,0.35713185586533336,A
2235,A2235,-0.8594729611088481,A
2236,A2236,0.04856214720331753,A
2237,A2237,0.6633499510131402,A
2238,A2238,0.4227820793061463,A
2239,A2239,0.08193582516500308,A
2240,A2240,-0.4172847913137494,A
2241,A2241,0.39238813496285574,A
2242,A2242,0.002742289520002883,A
2243,A2243,-0.03648111230894591,A
2244,A2244,0.8781534947311571,A
2245,A2245,0.979030461631583,A
2246,A2246,0.5800811800333747,A
2247,A2247,-0.7779539288948965,A
2248,A2248,0.8553820553413571,A
2249,A2249,0.25978123131437636,A
2250,A2250,0.34561280042153997,A
2251,A2251,0.3771976047051142,A
2252,A2252,-0.8318138732305922,A
2253,A2253,-0.9006599018165595,A
2254,A2254,0.08246362958212283,A
2255,A2255,0.8705308969974916,A
2256,A2256,-0.4844071405254262,A
2257,A2257,0.619211499891916,A
2258,A2258,0.8841994432815086,A
2259,A2259,0.3360919827579294,A
2260,A2260,-0.2567469471574071,A
2261,A2261,-0.9536066968372965,A
2262,A2262,0.9896637098071999,A
2263,A2263,-0.3466230324706052,A
2264,A2264,0.06649248742091385,A
2265,A2265,-0.5876626694855047,A
2266,A2266,-0.30570105843219,A
2267,A2267,0.8376430029091368,A
2268,A2268,-0.6556995775717154,A
2269,A2269,-0.2704785466526336,A
2270,A2270,-0.914074434190556,A
2271,A2271,-0.018035858548508532,A
2272,A2272,-0.32589556753547955,A
2273,A2273,-0.7204911836564083,A
2274,A2274,-0.08365349147349876,A
2275,A2275,0.1541438728260205,A
2276,A2276,0.18019385558971956,A
2277,A2277,-0.24727760560962309,A
2278,A2278,0.22649934923929482,A
2279,A2279,0.7087799527681036,A
2280,A2280,-0.7267892579432957,A
2281,A2281,-0.20043561344448135,A
2282,A2282,0.9383234318706173,A
2283,A2283,0.09624899890927718,A
2284,A2284,0.8184853519127688,A
2285,A2285,-0.2275021352390909,A
2286,A2286,-0.7743262637616755,A
2287,A2287,0.045039909759483576,A
2288,A2288,0.35913384815467486,A
2289,A2289,-0.17743246539952695,A
2290,A2290,-0.26924373974306604,A
2291,A2291,0.9157809915215773,A
2292,A2292,-0.5430361042886789,A
2293,A2293,0.28714608052908663,A
2294,A2294,-0.7593692999189139,A
2295,A2295,-0.8537500458342593,A
2296,A2296,0.03253120180643254,A
2297,A2297,-0.4091221819596722,A
2298,A2298,-0.19764422851313146,A
2299,A2299,0.6202023984273626,A
2300,A2300,-0.5077096160710668,A
2301,A2301,0.9437610468188684,A
2302,A2302,0.9352423379562356,A
2303,A2303,0.7248560115873497,A
2304,A2304,-0.0027420780592386507,A
2305,A2305,0.5628597000121951,A
2306,A2306,0.13599870502125833,A
2307,A2307,0.7316966189769416,A
2308,A2308,0.9854820556370656,A
2309,A2309,-0.774053233849004,A
2310,A2310,-0.6742297611453754,A
2311,A2311,0.9651417600872352,A
2312,A2312,0.45784601701146377,A
2313,A2313,0.0748589229383243,A
2314,A2314,0.4623119233128419,A
2315,A2315,0.44760778530392553,A
2316,A2316,-0.4372794634201831,A
2317,A2317,-0.8354497952391127,A
2318,A2318,-0.5851243382059286,A
2319,A2319,0.3700650783544044,A
2320,A2320,0.4074148391537169,A
2321,A2321,0.5603313584359277,A
2322,A2322,0.8881422619083732,A
2323,A2323,0.13696637115901544,A
2324,A2324,0.8954302580435027,A
2325,A2325,0.6029255379764573,A
2326,A2326,-0.7603854897435216,A
2327,A2327,0.6805869823014372,A
2328,A2328,0.058165241784386534,A
2329,A2329,0.9245500975519354,A
2330,A2330,-0.6818506110787026,A
2331,A2331,-0.372869409608491,A
2332,A2332,-0.13088016917667145,A
2333,A2333,0.4146424464760543,A
2334,A2334,-0.4456070420973819,A
2335,A2335,0.4242863063558764,A
2336,A2336,-0.9268427621867774,A
2337,A2337,0.010539820398799638,A
2338,A2338,0.4260056601995137,A
2339,A2339,-0.7752647376961437,A
2340,A2340,0.12255716900788238,A
2341,A2341,0.7971616801171109,A
2342,A2342,0.9368481178378185,A
2343,A2343,-0.5989739179470142,A
2344,A2344,0.2187698847016084,A
2345,A2345,-0.759572610363749,A
2346,A2346,-0.005103376067309151,A
2347,A2347,0.11810743450340411,A
2348,A2348,-0.5045570068323959,A
2349,A2349,-0.6665255840219291,A
2350,A2350,0.8535551096081653,A
2351,A2351,-0.09525339275502609,A
2352,A2352,0.3622132543007257,A
2353,A2353,-0.923375993516306,A
2354,A2354,0.518118039852572,A
2355,A2355,0.772672982537463,A
2356,A2356,0.727543985876336,A
2357,A2357,0.7148099397683267,A
2358,A2358,0.4470559960289844,A
2359,A2359,-0.8198362775205983,A
2360,A2360,0.9243719447268557,A
2361,A2361,0.38477856822541034,A
2362,A2362,0.4784123743190072,A
2363,A2363,0.1563283203571224,A
2364,A2364,-0.38240708006915725,A
2365,A2365,0.6783279815036709,A
2366,A2366,-0.9030415879655325,A
2367,A2367,-0.02599073933889784,A
2368,A2368,0.2016161751463581,A
2369,A2369,-0.572757888001421,A
2370,A2370,-0.4469002736961769,A
2371,A2371,0.6854937171123223,A
2372,A2372,0.5440215643124611,A
2373,A2373,0.8059885155032271,A
2374,A2374,0.7957700902549458,A
2375,A2375,-0.6737384003134252,A
2376,A2376,0.6170942803388908,A
2377,A2377,-0.39104072362594744,A
2378,A2378,0.47455382730554674,A
2379,A2379,0.1049348623407691,A
2380,A2380,0.9258198340514654,A
2381,A2381,0.3829647453223046,A
2382,A2382,0.9761946003534125,A
2383,A2383,-0.32723148447077444,A
2384,A2384,-0.2503407695918538,A
2385,A2385,0.23107508565550017,A
2386,A2386,-0.7765029104955377,A
2387,A2387,-0.7441673413376848,A
2388,A2388,-0.4807079017999012,A
2389,A2389,-0.6403806267199985,A
2390,A2390,0.37234869758428735,A
2391,A2391,-0.0319663958925307,A
2392,A2392,0.041797869251793074,A
2393,A2393,-0.554040045223678,A
2394,A2394,0.35284336280096196,A
2395,A2395,-0.9878614583663179,A
2396,A2396,-0.8396268874943218,A
2397,A2397,-0.10228808238379239,A
2398,A2398,0.5147160354440794,A
2399,A2399,0.8007764727943185,A
2400,A2400,-0.6385882638332938,A
2401,A2401,-0.6698444495680418,A
2402,A2402,0.5699742785706394,A
2403,A2403,-0.04745636243807705,A
2404,A2404,-0.005887131458371053,A
2405,A2405,0.31543548124928344,A
2406,A2406,0.7284283626767147,A
2407,A2407,-0.17666096436360146,A
2408,A2408,0.8176794899308497,A
2409,A2409,0.7353136780491774,A
2410,A2410,0.7630785486128557,A
2411,A2411,0.37825110023656605,A
2412,A2412,-0.6730424175476419,A
2413,A2413,-0.4730846575170391,A
2414,A2414,0.12644681112554612,A
2415,A2415,-0.988901019678621,A
2416,A2416,-0.6461423182678152,A
2417,A2417,0.9011762502596101,A
2418,A2418,-0.14519797831360393,A
2419,A2419,-0.3600048619683165,A
2420,A2420,-0.5909287817763811,A
2421,A2421,0.9454410858110676,A
2422,A2422,-0.6497000470839971,A
2423,A2423,0.8292749426561561,A
2424,A2424,0.7563843332104014,A
2425,A2425,-0.037477269658379164,A
2426,A2426,-0.934550101299179,A
2427,A2427,0.8917992916117705,A
2428,A2428,-0.31897895417831235,A
2429,A2429,0.12569762479467483,A
2430,A2430,0.40449462057049335,A
2431,A2431,-0.23689282235205655,A
2432,A2432,-0.3107207817504416,A
2433,A2433,0.5857244772806325,A
2434,A2434,-0.5469384568438636,A
2435,A2435,0.6757827198567619,A
2436,A2436,-0.6924195479083128,A
2437,A2437,0.6419225117887282,A
2438,A2438,-0.579460204251093,A
2439,A2439,-0.785199961832383,A
2440,A2440,-0.9696037560155786,A
2441,A2441,0.28773637718115896,A
2442,A2442,-0.7635915719326292,A
2443,A2443,-0.5758617734631857,A
2444,A2444,0.12973396467815812,A
2445,A2445,0.9230518280842082,A
2446,A2446,0.9068599151297039,A
2447,A2447,-0.6054240129462523,A
2448,A2448,0.6377307330109745,A
2449,A2449,-0.2008012798644454,A
2450,A2450,-0.7223810722963977,A
2451,A2451,-0.23994455850592078,A
2452,A2452,-0.23495812925094306,A
2453,A2453,0.4486768590387342,A
2454,A2454,-0.4424348695672198,A
2455,A2455,-0.3836587569810479,A
2456,A2456,0.3410398005341799,A
2457,A2457,0.8774499493914958,A
2458,A2458,0.6333132116989937,A
2459,A2459,-0.8305177776043926,A
2460,A2460,-0.29398328117914185,A
2461,A2461,0.3265227868252847,A
2462,A2462,0.702463442178147,A
2463,A2463,-0.6544074855012125,A
2464,A2464,-0.5261173711432536,A
2465,A2465,0.9459685461867369,A
2466,A2466,0.04790251930902811,A
2467,A2467,0.826788749698413,A
2468,A2468,0.6731103571609935,A
2469,A2469,0.9184655860317728,A
2470,A2470,0.1933880326233648,A
2471,A2471,0.27379485541612225,A
2472,A2472,-0.9328028041592811,A
2473,A2473,-0.6047805254864407,A
2474,A2474,-0.44419306428595906,A
2475,A2475,-0.47958560584634347,A
2476,A2476,0.6601381548413356,A
2477,A2477,0.8541819168132951,A
2478,A2478,0.3445015307791357,A
2479,A2479,-0.16240702045949162,A
2480,A2480,-0.154545409145588,A
2481,A2481,0.057105349594004595,A
2482,A2482,0.36590230372495824,A
2483,A2483,-0.9952053910051688,A
2484,A2484,-0.2593987309695627,A
2485,A2485,-0.41603570445622706,A
2486,A2486,-0.6995270405728367,A
2487,A2487,-0.10529236437115985,A
2488,A2488,-0.4149206942822874,A
2489,A2489,0.18563323176598323,A
2490,A2490,0.7958776233919747,A
2491,A2491,0.5494765202005931,A
2492,A2492,-0.47073939766523076,A
2493,A2493,0.6722015238972809,A
2494,A2494,0.4844935025856496,A
2495,A2495,-0.8928114469784658,A
2496,A2496,-0.46914147575801435,A
2497,A2497,-0.49764010507475276,A
2498,A2498,0.5943071558403588,A
2499,A2499,0.006398174618997388,A
2500,A2500,0.29081780493651155,A
2501,A2501,0.6908871473455398,A
2502,A2502,-0.4386728714412993,A
2503,A2503,0.035401313387548594,A
2504,A2504,0.9958857156098908,A
2505,A2505,0.24615410043920205,A
2506,A2506,0.5154495882963939,A
2507,A2507,0.8903083981624529,A
2508,A2508,0.15054990505023325,A
2509,A2509,-0.9699774235996319,A
2510,A2510,-0.21256447117657284,A
2511,A2511,0.3512301361909267,A
2512,A2512,-0.06191468097923325,A
2513,A2513,-0.8510463519670195,A
2514,A2514,0.4479572278062711,A
2515,A2515,0.6988509421522835,A
2516,A2516,-0.5420917028770837,A
2517,A2517,-0.5513114063227778,A
2518,A2518,0.5308264275327934,A
2519,A2519,0.4900727156388931,A
2520,A2520,0.1604191015622256,A
2521,A2521,0.0715826425900552,A
2522,A2522,0.5019643262762978,A
2523,A2523,-0.7919847729630947,A
2524,A2524,-0.7033175482814022,A
2525,A2525,0.4914466511107525,A
2526,A2526,-0.7576624865863952,A
2527,A2527,-0.49031102335430976,A
2528,A2528,0.9851615801792795,A
2529,A2529,0.029877286581084128,A
2530,A2530,0.579494545095014,A
2531,A2531,-0.668277105529036,A
2532,A2532,0.3737967163308997,A
2533,A2533,-0.4505625036190075,A
2534,A2534,0.04000257717658107,A
2535,A2535,0.32210639140813235,A
2536,A2536,-0.6039968352896465,A
2537,A2537,-0.659640293807757,A
2538,A2538,-0.11514235148203089,A
2539,A2539,-0.07966692084711147,A
2540,A2540,-0.06014599847819846,A
2541,A2541,0.7883094913038451,A
2542,A2542,0.29893030503708884,A
2543,A2543,0.7097966866146803,A
2544,A2544,-0.9631699861272125,A
2545,A2545,0.17499464272867304,A
2546,A2546,0.360839408661479,A
2547,A2547,0.6665230140425165,A
2548,A2548,-0.4574340413583029,A
2549,A2549,0.5570907345288325,A
2550,A2550,-0.5581852087537653,A
2551,A2551,-0.7245033390672098,A
2552,A2552,-0.693157215563003,A
2553,A2553,-0.40778857918495715,A
2554,A2554,0.7396253260071866,A
2555,A2555,0.0039948525741895224,A
2556,A2556,0.676013839280577,A
2557,A2557,-0.7265525727144402,A
2558,A2558,-0.8761779532502045,A
2559,A2559,0.6518079582949707,A
